"country","name","birth_date","gender","disciplines"
"Mexico","del REAL Diego","1994-03-06","Male","'Athletics'"
"Mexico","DOCTOR Jose Luis","1996-06-14","Male","'Athletics'"
"Mexico","MORAN Paola","1997-02-25","Female","'Athletics'"
"Mexico","GALVAN Laura","1991-10-05","Female","'Athletics'"
"Mexico","CORTES Alma Delia","1997-12-26","Female","'Athletics'"
"Mexico","CRISTIAN MOSCOTE Citlali","1995-04-15","Female","'Athletics'"
"Mexico","PALMA OLIVARES Ever Jair","1992-03-18","Male","'Athletics'"
"Mexico","OETLING RAMIREZ Elena","1993-04-18","Female","'Sailing'"
"Mexico","AGUILAR CHAVEZ PEON Mariana","1999-03-12","Female","'Sailing'"
"Mexico","LECHUGA ALANIS Kenia","1994-06-26","Female","'Rowing'"
"Mexico","LOPEZ GARCIA Alexis","1997-05-01","Male","'Rowing'"
"Mexico","CARBALLO NIETO Miguel","1992-07-08","Male","'Rowing'"
"Colombia","BLANCO Luisa","2001-11-18","Female","'Artistic Gymnastics'"
"Mexico","WILLARS VALDEZ Randal","2002-04-30","Male","'Diving'"
"Mexico","BERLIN REYES Kevin","2001-04-25","Male","'Diving'"
"Mexico","OROZCO LOZA Alejandra","1997-04-19","Female","'Diving'"
"Mexico","AGUNDEZ GARCIA Gabriela","2000-08-04","Female","'Diving'"
"Mexico","OLVERA IBARRA Osmar","2004-06-05","Male","'Diving'"
"Mexico","GARZA PEREZ Eugenio","1996-07-23","Male","'Equestrian'"
"Mexico","FERNANDEZ Federico","1968-03-28","Male","'Equestrian'"
"Mexico","de LARA OJEDA Miguel Alejandro","1994-08-09","Male","'Swimming'"
"Mexico","MORENO Alexa","1994-08-08","Female","'Artistic Gymnastics'"
"Mexico","SANDOVAL Ahtziri","1996-10-05","Female","'Artistic Gymnastics'"
"Mexico","FLORES Sofia","2004-12-20","Female","'Rhythmic Gymnastics'"
"Mexico","SALAZAR Kimberly","2004-04-24","Female","'Rhythmic Gymnastics'"
"Mexico","TEJEDA Adirem","2002-06-21","Female","'Rhythmic Gymnastics'"
"Mexico","ALCOCER Dalia","2004-01-02","Female","'Rhythmic Gymnastics'"
"Mexico","GUTIERREZ Julia","2007-09-13","Female","'Rhythmic Gymnastics'"
"Mexico","HERNANDEZ Emiliano","1998-01-27","Male","'Modern Pentathlon'"
"Mexico","CARRILLO Duilio","1997-03-24","Male","'Modern Pentathlon'"
"Mexico","OLIVER Mayan","1993-07-11","Female","'Modern Pentathlon'"
"Mexico","SANSORES Carlos","1997-06-25","Male","'Taekwondo'"
"Mexico","SOUZA Daniela Paola","1999-08-27","Female","'Taekwondo'"
"Mexico","CLELAND QUINONEZ Alan","2002-06-19","Male","'Surfing'"
"UA Emirates","GRIGORIAN Aram","1998-06-09","Male","'Judo'"
"UA Emirates","KOSTOEV Dzhafar","1999-04-28","Male","'Judo'"
"UA Emirates","MAGOMEDOMAROV Magomedomar","2001-04-10","Male","'Judo'"
"UA Emirates","TATALASHVILI Nugzari","1990-03-20","Male","'Judo'"
"Singapore","TAN Jonathan Eu Jin","2002-03-11","Male","'Swimming'"
"UA Emirates","BISHRELT Khorloodoi","1998-05-29","Female","'Judo'"
"Djibouti","HOUSSEIN Alexandre","1998-03-28","Male","'Judo'"
"UA Emirates","AL SAYEGH Safia","2001-09-23","Female","'Cycling Road'"
"Mexico","VALENCIA Alejandra","1994-10-17","Female","'Archery'"
"Mexico","RUIZ Angela","2006-07-28","Female","'Archery'"
"Mexico","GRANDE Matias","2004-04-26","Male","'Archery'"
"Mexico","PRIETO Marcela","1992-03-11","Female","'Cycling Road'"
"Mexico","RAMIREZ RAMOS Edson Ismael","2000-07-10","Male","'Shooting'"
"Mexico","RODRIGUEZ Gabriela","1996-12-12","Female","'Shooting'"
"Mexico","GARRIDO Luis Ramon","1996-05-10","Male","'Badminton'"
"Mexico","MARTINEZ Paulina","1999-04-10","Female","'Judo'"
"Mexico","ZAVALA VAZQUEZ Alejandra","1984-06-16","Female","'Shooting'"
"Mexico","QUEZADA MARQUEZ Carlos","1999-10-21","Male","'Shooting'"
"Mexico","PENAFLOR MOYSEN Aram Michell","1999-03-11","Male","'Triathlon'"
"Mexico","REINOSO Sofia","1996-10-23","Female","'Canoe Slalom'"
"Mexico","BRIONES FRAGOZA Beatriz","1999-02-10","Female","'Canoe Sprint'"
"Mexico","ALANIS MORALES Karina","1993-12-09","Female","'Canoe Sprint'"
"Colombia","LINARES Natalia","2003-01-03","Female","'Athletics'"
"Colombia","LONGA Ronal","2004-06-30","Male","'Athletics'"
"Colombia","RUIZ HURTADO Flor Denis","1991-01-29","Female","'Athletics'"
"Colombia","ORJUELA Angie","1989-05-09","Female","'Athletics'"
"Colombia","RENTERIA RENTERIA Tatiana","2000-12-22","Female","'Wrestling'"
"Colombia","VALDES PANA Angie Paola","2000-07-14","Female","'Boxing'"
"Colombia","ARBOLEDA MENDOZA Valeria","2002-04-13","Female","'Boxing'"
"Colombia","BOLANOS LOPEZ Victor","1994-09-19","Male","'Sailing'"
"IR Iran","ABDOLI Samyar","2002-12-25","Male","'Swimming'"
"Malawi","SIMWAKA Asimenye","1997-08-08","Female","'Athletics'"
"UA Emirates","AL MARZOOQI Omar Abdul Aziz","2003-03-28","Male","'Equestrian'"
"Argentina","SERRANO Franco","2000-11-22","Male","'Modern Pentathlon'"
"Iraq","KUMEL SAADI","2004-08-19","Male","'Football'"
"Iraq","JOSEF AL IMAM","2004-07-27","Male","'Football'"
"Iraq","MUNTADHER ABDULAMEER","2001-10-06","Male","'Football'"
"Iraq","MUNTADHER MOHAMMED","2001-06-05","Male","'Football'"
"Singapore","MAEDER Maximilian","2006-09-12","Male","'Sailing'"
"Singapore","LO Ryan","1997-02-26","Male","'Sailing'"
"Singapore","SIM En Yi Letitia","2003-03-03","Female","'Swimming'"
"Argentina","GRAZIANO Matteo","2001-07-21","Male","'Rugby Sevens'"
"Israel","LASRY Noa","1999-06-24","Female","'Sailing'"
"Singapore","PEREIRA Veronica Shanti","1996-09-20","Female","'Athletics'"
"Iraq","ZAID TAHSEEN","2001-01-29","Male","'Football'"
"Iraq","HUSSEIN AMER","2002-04-28","Male","'Football'"
"Malaysia","ANAK LISES Bertrand Rhodict","2005-05-28","Male","'Diving'"
"Iraq","HUSSEIN LAWEND","2001-01-20","Male","'Football'"
"Malaysia","WONG Guanjie Johnathan","1992-08-23","Male","'Shooting'"
"Malaysia","MOHAMAD ZUBIR Nur Aisyah","1997-10-04","Female","'Cycling Road'"
"Malaysia","MOHAMAD LATIF Nur Shazrin","1998-02-02","Female","'Sailing'"
"Iraq","ALI JASIM","2004-01-20","Male","'Football'"
"Iraq","KARRAR SAAD","2001-03-22","Male","'Football'"
"Iraq","KARRAR MOHAMMED","2001-01-06","Male","'Football'"
"Iraq","NIHAD MOHAMMED","2001-01-14","Male","'Football'"
"Mauritania","DOUA Camil","2002-02-23","Male","'Swimming'"
"Singapore","CHEW Caroline","1992-04-18","Female","'Equestrian'"
"Israel","ZARKA Dor","1994-03-12","Male","'Sailing'"
"Mexico","HERNANDEZ FLORES Margarita","1985-12-03","Female","'Athletics'"
"IR Iran","SALIMI Arian","2003-12-16","Male","'Taekwondo'"
"IR Iran","BARKHORDARI Mehran","2000-07-26","Male","'Taekwondo'"
"IR Iran","NEMATZADEH Mobina","2005-05-17","Female","'Taekwondo'"
"IR Iran","KIYANICHANDEH Nahid","1998-08-01","Female","'Taekwondo'"
"Gabon","MPALI Adam","2002-05-29","Male","'Swimming'"
"Djibouti","AMISON Naima-Zahra","2003-10-10","Female","'Swimming'"
"Mexico","STREHLKE DELGADO Paulo","2006-01-10","Male","'Marathon Swimming'"
"Mexico","SANDOVAL AYALA Martha","1998-08-14","Female","'Marathon Swimming'"
"Mexico","ESTUDILLO TORRES Alejandra","2005-05-20","Female","'Diving'"
"Mexico","CELAYA HERNANDEZ Juan Manuel","1998-09-01","Male","'Diving'"
"Mexico","VAZQUEZ MONTANO Aranza","2002-08-21","Female","'Diving'"
"IR Iran","ALIPOUR SHENAZANDIFARD Reza","1994-04-29","Male","'Sport Climbing'"
"IR Iran","ALAMIAN Nima","1992-12-24","Male","'Table Tennis'"
"IR Iran","ALAMIYAN Noshad","1991-11-21","Male","'Table Tennis'"
"Iraq","YASEEN Taha Hussein","1998-01-01","Male","'Athletics'"
"India","MAAN Tulika","1998-09-09","Female","'Judo'"
"Mexico","ANCER Abraham","1991-02-27","Male","'Golf'"
"India","SHARMA Shubhankar","1996-07-21","Male","'Golf'"
"India","BHULLAR Gaganjeet","1988-04-27","Male","'Golf'"
"Ethiopia","GIRMA Ermias","2005-01-20","Male","'Athletics'"
"Mexico","ROJAS Carlos","2000-01-14","Male","'Archery'"
"Mexico","MARTINEZ WING Bruno","1998-03-08","Male","'Archery'"
"Mexico","VAZQUEZ Ana","2000-10-05","Female","'Archery'"
"Mexico","RIVERA Edgar","1991-02-13","Male","'Athletics'"
"Mexico","TAMAYO-GARZA Cecilia","1997-03-04","Female","'Athletics'"
"Ethiopia","ALEMU Habitam","1997-07-09","Female","'Athletics'"
"Ethiopia","MESELE Worknesh","2001-06-11","Female","'Athletics'"
"Ethiopia","DUGUMA Tsige","2001-02-23","Female","'Athletics'"
"India","ASHOK Aditi","1998-03-29","Female","'Golf'"
"India","DAGAR Diksha","2000-12-14","Female","'Golf'"
"Ethiopia","FAYISA Abdisa","2005-04-24","Male","'Athletics'"
"Mexico","GUERRERO Ilse","1993-03-24","Female","'Athletics'"
"Mexico","CHAMA Noel","1997-09-15","Male","'Athletics'"
"Mexico","ORTIZ Ricardo","1995-02-07","Male","'Athletics'"
"IR Iran","SHAHSAVARI Neda","1986-09-21","Female","'Table Tennis'"
"IR Iran","FALLAH Mobina","1999-08-13","Female","'Archery'"
"Singapore","LOH Kean Yew","1997-06-26","Male","'Badminton'"
"Singapore","HEE Yong Kai Terry","1995-07-06","Male","'Badminton'"
"Singapore","TAN Wei Han Jessica","1993-07-16","Female","'Badminton'"
"Singapore","YEO Jia Min","1999-02-01","Female","'Badminton'"
"IR Iran","LABIB Ali","2002-09-21","Male","'Cycling Road'"
"IR Iran","FASIHI Farzaneh","1993-01-03","Female","'Athletics'"
"IR Iran","TAFTIAN Hassan","1993-05-04","Male","'Athletics'"
"India","PANWAR Balraj","1999-07-26","Male","'Rowing'"
"Jamaica","RICKETTS Shanieka","1992-02-02","Female","'Athletics'"
"St Kitts and Nevis","HARRIS Naquille","2002-05-16","Male","'Athletics'"
"IR Iran","DAVOUDI Ali","1999-03-22","Male","'Weightlifting'"
"IR Iran","JAVADI ALIABADI Mir Mostafa","2000-06-22","Male","'Weightlifting'"
"Ethiopia","WELTEJI Diribe","2002-05-13","Female","'Athletics'"
"Ethiopia","HAYLOM Birke","2006-01-06","Female","'Athletics'"
"Ethiopia","HAILU Freweyni","2001-02-12","Female","'Athletics'"
"IR Iran","AGHAMIRZAEIJENAGHARD Ali","1993-03-04","Male","'Canoe Sprint'"
"Congo","MAYALA Freddy","2000-06-18","Male","'Swimming'"
"Ethiopia","AREGAWI Berihu","2001-02-28","Male","'Athletics'"
"Ethiopia","KEJELCHA Yomif","1997-08-01","Male","'Athletics'"
"Ethiopia","GEBRHIWET Hagos","1994-05-11","Male","'Athletics'"
"Congo","BOBIMBO Vanessa","1999-12-08","Female","'Swimming'"
"Congo","NGOYE Natacha","1993-08-15","Female","'Athletics'"
"Mongolia","PUREVDORJ Orkhon","1993-12-25","Female","'Wrestling'"
"India","SAIKHOM Mirabai Chanu","1994-08-08","Female","'Weightlifting'"
"Ethiopia","BAREGA Selemon","2000-01-20","Male","'Athletics'"
"Ethiopia","TEFERA Samuel","1999-10-23","Male","'Athletics'"
"Ethiopia","YIHUNE Addisu","2003-03-17","Male","'Athletics'"
"Ethiopia","MEHARY Biniam","2006-12-20","Male","'Athletics'"
"Ethiopia","TAYE Ejgayehu","2000-02-10","Female","'Athletics'"
"Ethiopia","EISA Medina","2005-01-03","Female","'Athletics'"
"Argentina","GONZALEZ Luciano","1997-04-10","Male","'Rugby Sevens'"
"Ethiopia","GEBRESELAMA Tsigie","2000-09-30","Female","'Athletics'"
"Singapore","ZENG Jian","1996-11-19","Female","'Table Tennis'"
"Singapore","QUEK Izaac","2006-05-26","Male","'Table Tennis'"
"Puerto Rico","VEGA Jerome","1995-04-07","Male","'Athletics'"
"Puerto Rico","OWENS-DELERME Ayden","2000-05-28","Male","'Athletics'"
"Puerto Rico","de ORBETA Rachelle","2000-03-27","Female","'Athletics'"
"Puerto Rico","SCOTT Gabby","1997-01-13","Female","'Athletics'"
"Virgin Islands, US","D'AMOUR Nicholas","2001-09-04","Male","'Archery'"
"Puerto Rico","CASTRO RIVERA Luis","1991-01-29","Male","'Athletics'"
"Argentina","CEBALLOS Macarena","1995-01-12","Female","'Swimming'"
"Argentina","ALVAREZ Santiago","1994-02-17","Male","'Rugby Sevens'"
"Puerto Rico","CAMACHO-QUINN Jasmine","1996-08-21","Female","'Athletics'"
"Saint Lucia","CHEVRIER Luc","1999-06-30","Male","'Sailing'"
"Puerto Rico","FERNANDEZ GAMBOA Pedro Luis","1997-06-12","Male","'Sailing'"
"Puerto Rico","RIVERA Sebastian C","1998-08-27","Male","'Wrestling'"
"Puerto Rico","LOZADA MOTTA Ashleyann","1991-07-19","Female","'Boxing'"
"Mexico","PULIDO ORTIZ Celia","2003-01-01","Female","'Swimming'"
"Jamaica","HYDE Jaheel","1997-02-02","Male","'Athletics'"
"Mexico","IGA Jorge","1997-01-12","Male","'Swimming'"
"Argentina","HEIN Agostina","2008-04-24","Female","'Swimming'"
"Marshall Islands","SASSER Mathlynn","1996-12-25","Female","'Weightlifting'"
"Marshall Islands","HEPLER Kayla","2002-03-22","Female","'Swimming'"
"Marshall Islands","KINONO Philli","1997-12-10","Male","'Swimming'"
"Mexico","AWITI ALCARAZ Prisca","1996-02-20","Female","'Judo'"
"IR Iran","REZAEI Mohammad Nabi","1999-04-10","Male","'Canoe Sprint'"
"Iraq","MUSTAFA SAADOON","2001-05-25","Male","'Football'"
"Saint Lucia","ALFRED Julien","2001-06-10","Female","'Athletics'"
"Saint Lucia","JOSEPH Michael","2002-11-01","Male","'Athletics'"
"Iraq","YOUSSEF AMYN","2003-08-21","Male","'Football'"
"Ethiopia","TSEGAY Gudaf","1997-01-23","Female","'Athletics'"
"Jordan","ALSADEQ Julyana","1994-12-09","Female","'Taekwondo'"
"Ethiopia","TESFAY Fotyen","1998-02-17","Female","'Athletics'"
"IR Iran","MOJALLALTOPRAGHGHALE Fatemeh","2002-07-27","Female","'Rowing'"
"Argentina","FRAGA Agustin","2002-03-06","Male","'Rugby Sevens'"
"Jordan","ELSHARABATY Saleh","1998-09-12","Male","'Taekwondo'"
"Oman","AL KHATRI Said","1985-07-11","Male","'Shooting'"
"Oman","AL ADAWI Issa Samir Hamed","1999-03-20","Male","'Swimming'"
"Jordan","KAREEM Zaid","2001-06-19","Male","'Taekwondo'"
"India","SARAVANAN Vishnu","1999-02-24","Male","'Sailing'"
"India","KUMANAN Nethra","1997-08-21","Female","'Sailing'"
"Argentina","SARAVIA Ulises","2005-10-27","Male","'Swimming'"
"Argentina","BORELLI Florencia","1992-10-30","Female","'Athletics'"
"Argentina","CASETTA Belen","1994-09-26","Female","'Athletics'"
"Argentina","GOMEZ Joaquin","1996-10-14","Male","'Athletics'"
"Argentina","LARREGINA Elian","2000-02-20","Male","'Athletics'"
"Argentina","SASIA Nazareno","2001-01-05","Male","'Athletics'"
"Ghana","GADAYI Edwin Kwabla","2001-02-14","Male","'Athletics'"
"Saint Lucia","ODLUM-SMITH Jayhan Jamaud","2002-01-11","Male","'Swimming'"
"Libya","ABUZRIBA Ahmed","2000-04-16","Male","'Weightlifting'"
"Libya","BUKRAH Mohamed","2003-07-06","Male","'Rowing'"
"Algeria","BOUDINA Sid Ali","1990-05-07","Male","'Rowing'"
"Argentina","GIL Federico","1988-04-29","Male","'Shooting'"
"Argentina","GUTIERREZ Marcelo Julian","2000-08-31","Male","'Shooting'"
"Argentina","RUSSO Fernanda","1999-10-02","Female","'Shooting'"
"Cayman Islands","CROOKS Jordan","2002-05-02","Male","'Swimming'"
"Argentina","BOSCO Eugenia","1997-06-12","Female","'Sailing'"
"Argentina","FERRETTI Chiara","2007-03-16","Female","'Sailing'"
"Argentina","ISGRO Rodrigo","1999-03-24","Male","'Rugby Sevens'"
"Argentina","MAJDALANI Mateo","1994-07-15","Male","'Sailing'"
"Argentina","CRUZ SAUBIDET BIRKNER Francisco","1998-10-05","Male","'Sailing'"
"Argentina","TURIENZO Maria Catalina","2006-05-29","Female","'Sailing'"
"Guyana","EDGHILL Chelsea","1997-07-06","Female","'Table Tennis'"
"India","TONDAIMAN Prithviraj","1987-06-06","Male","'Shooting'"
"India","KUSALE Swapnil","1995-08-06","Male","'Shooting'"
"India","BATRA Manika","1995-06-15","Female","'Table Tennis'"
"India","THAKKAR Manav Vikash","2000-04-14","Male","'Table Tennis'"
"Argentina","SCHULZ German","1994-02-05","Male","'Rugby Sevens'"
"Puerto Rico","MORALES Yeziel","1996-01-16","Male","'Swimming'"
"AIN","ZMUSHKA Alina","1997-01-05","Female","'Swimming'"
"India","AKULA Sreeja","1998-07-31","Female","'Table Tennis'"
"India","CHAUHAN Maheshwari","1996-07-04","Female","'Shooting'"
"AIN","SHYMANOVICH Ilya","1994-08-02","Male","'Swimming'"
"India","ACHANTA Sharath Kamal","1982-07-12","Male","'Table Tennis'"
"AIN","SHKURDAI Anastasiya","2003-01-03","Female","'Swimming'"
"India","MOUDGIL Anjum","1994-01-05","Female","'Shooting'"
"India","SINGH Shreyasi","1991-08-29","Female","'Shooting'"
"India","BHAKER Manu","2002-02-18","Female","'Shooting'"
"AIN","ZALATY Yauheni","1999-09-09","Male","'Rowing'"
"Argentina","PELLANDINI Joaquin","1999-05-27","Male","'Rugby Sevens'"
"Guinea-Bissau","CAMARA Seco","1995-04-20","Male","'Athletics'"
"India","VALARIVAN Elavenil","1999-08-02","Female","'Shooting'"
"India","DESAI Harmeet","1993-07-19","Male","'Table Tennis'"
"India","KAMATH Archana Girish","2000-06-17","Female","'Table Tennis'"
"StVincent&Grenadines","GREENE Kennice Aphenie","2007-07-06","Female","'Swimming'"
"StVincent&Grenadines","JOACHIM Alex","2003-04-14","Male","'Swimming'"
"Argentina","ALBERTARRIO Agustina","1993-01-01","Female","'Hockey'"
"Argentina","ALONSO Agostina","1995-10-01","Female","'Hockey'"
"Argentina","CAMPOY Maria","1990-10-06","Female","'Hockey'"
"Argentina","CAIRO Sofia","2002-10-08","Female","'Hockey'"
"Argentina","CASAS Lara","2004-06-22","Female","'Hockey'"
"Argentina","CASTELLARO MORELLO Juana","2005-03-29","Female","'Hockey'"
"Argentina","COSENTINO Cristina","1997-12-22","Female","'Hockey'"
"Argentina","GORZELANY Agustina","1996-03-11","Female","'Hockey'"
"Argentina","GRANATTO Maria","1995-04-21","Female","'Hockey'"
"Argentina","JANKUNAS Julieta","1999-01-20","Female","'Hockey'"
"Argentina","RAPOSO RUIZ de los LLANOS Valentina","2003-01-28","Female","'Hockey'"
"Argentina","SANCHEZ MOCCIA Rocio","1988-08-02","Female","'Hockey'"
"Argentina","SAUZE VALDEZ Victoria","1991-07-21","Female","'Hockey'"
"Argentina","TOCCALINO Sofia","1997-03-20","Female","'Hockey'"
"Argentina","TRINCHINETTI Eugenia","1997-07-17","Female","'Hockey'"
"Argentina","BUGALLO Agustin","1995-04-23","Male","'Hockey'"
"Argentina","CAPURRO ZUBELDIA Bautista","2003-10-22","Male","'Hockey'"
"Argentina","CASELLA SCHUTH Maico","1997-06-05","Male","'Hockey'"
"Argentina","CATAN Juan","1995-10-05","Male","'Hockey'"
"Argentina","DOMENE Tomas","1997-09-04","Male","'Hockey'"
"Argentina","HABIF Thomas","1996-05-27","Male","'Hockey'"
"Argentina","KEENAN Nicolas","1997-05-06","Male","'Hockey'"
"Argentina","MARCUCCI Tadeo","2001-05-03","Male","'Hockey'"
"Argentina","MARTINEZ Lucas","1993-11-17","Male","'Hockey'"
"Argentina","MARTINS Tobias","1998-07-14","Male","'Hockey'"
"IR Iran","JAVER Mahsa","1994-05-12","Female","'Rowing'"
"IR Iran","NOROUZI TAZEH KAND Zeinab","2000-01-01","Female","'Rowing'"
"IR Iran","BEYRANVAND Mohammad","2008-08-25","Male","'Shooting'"
"IR Iran","ROSTAMIYAN Haniyeh","1998-09-11","Female","'Shooting'"
"IR Iran","AMINI POZVEH Fatemeh","2000-10-05","Female","'Shooting'"
"Guinea-Bissau","GOMIS Paivou Johnouario","1986-08-30","Male","'Taekwondo'"
"IR Iran","CHEHEL AMIRANI Shermineh","1999-06-20","Female","'Shooting'"
"Romania","AMAISTROAIE Madalina","2002-12-09","Female","'Archery'"
"Algeria","BOUZIDI Carole Diana","1985-06-25","Female","'Canoe Slalom'"
"Bahrain","GERBEKOV Askerbii","1996-06-01","Male","'Judo'"
"Côte d'Ivoire","CISSE Arthur","1996-12-29","Male","'Athletics'"
"Côte d'Ivoire","KONE Maboundou","1997-05-16","Female","'Athletics'"
"Uzbekistan","NURMATOV Shakhzod","1999-04-07","Male","'Rowing'"
"Uzbekistan","PRAKATEN Anna","1992-09-06","Female","'Rowing'"
"Uzbekistan","SAFAROLIYEV Sobirjon","2002-05-02","Male","'Rowing'"
"IR Iran","OLFATI Mahdi","2001-03-06","Male","'Artistic Gymnastics'"
"Singapore","CHEN Jiexian Stephenie","1991-12-25","Female","'Canoe Sprint'"
"Argentina","MAZZILLI Agustin","1989-06-20","Male","'Hockey'"
"Argentina","MONJA Federico","1993-09-12","Male","'Hockey'"
"Argentina","REY Matias","1984-12-01","Male","'Hockey'"
"Argentina","SANTIAGO Tomas","1992-06-15","Male","'Hockey'"
"Argentina","TARAZONA Santiago","1996-05-31","Male","'Hockey'"
"Argentina","TOSCANI Lucas","1999-09-22","Male","'Hockey'"
"Argentina","VERNICE Agustin","1995-07-03","Male","'Canoe Sprint'"
"Jamaica","BROWN Janeek","1998-05-14","Female","'Athletics'"
"Argentina","MOLINA Gonzalo Nahuel","1995-05-05","Male","'Cycling BMX Racing'"
"Argentina","VILLEGAS Federico Emiliano","1994-07-13","Male","'Cycling BMX Racing'"
"Jamaica","CAMERON Lloydricia","1996-04-08","Female","'Athletics'"
"Bermuda","PERINCHIEF Jah-Nhai","1997-12-13","Male","'Athletics'"
"Jamaica","CLAYTON Rushell","1992-10-18","Female","'Athletics'"
"Bermuda","DUFFY Flora","1987-09-30","Female","'Triathlon'"
"Romania","FIRFIRICA Alin Alexandru","1995-11-03","Male","'Athletics'"
"Romania","GHELBER Bianca Florentina","1990-06-01","Female","'Athletics'"
"Romania","ION Diana Ana Maria","2000-11-27","Female","'Athletics'"
"Romania","MELLY Joan Chelimo","1990-11-10","Female","'Athletics'"
"Romania","MERINGOR Delvine Relin","1992-08-01","Female","'Athletics'"
"Romania","MIKLOS Andrea","1999-04-17","Female","'Athletics'"
"Romania","NOVAC Alexandru Mihaita","1997-03-24","Male","'Athletics'"
"Mongolia","DOLGORJAV Otgonjargal","2001-10-02","Female","'Wrestling'"
"India","PRANNOY H. S","1992-07-17","Male","'Badminton'"
"India","RANKIREDDY Satwiksairaj","2000-08-13","Male","'Badminton'"
"India","SHETTY Chirag","1997-07-04","Male","'Badminton'"
"Luxembourg","BERTEMES Bob","1993-05-24","Male","'Athletics'"
"India","PUSARLA V. Sindhu","1995-07-05","Female","'Badminton'"
"India","AGARWALLA Anush","1999-11-23","Male","'Equestrian'"
"India","CRASTO Tanisha","2003-05-05","Female","'Badminton'"
"India","PONNAPPA Ashwini","1989-09-18","Female","'Badminton'"
"Romania","ROTARU-KOTTMANN Alina","1993-06-05","Female","'Athletics'"
"Romania","RUTTO Stella","1996-12-16","Female","'Athletics'"
"Romania","STANCIU Daniela","1987-10-15","Female","'Athletics'"
"Romania","TALOS Elena Andreea","1995-02-24","Female","'Athletics'"
"Romania","TOADER Andrei Rares","1997-05-26","Male","'Athletics'"
"Egypt","ZEIN Ali","1990-12-14","Male","'Handball'"
"Malawi","GOMES Filipe","1997-04-07","Male","'Swimming'"
"Argentina","OCAMPO Daiana","1991-02-16","Female","'Athletics'"
"Guyana","ARCHIBALD Emanuel","1994-09-09","Male","'Athletics'"
"Guyana","ABRAMS Aliyah","1997-04-03","Female","'Athletics'"
"Guyana","NOEL Raekwon Jibril","2005-12-21","Male","'Swimming'"
"Guyana","PERSAUD Aleka Kylela","2006-02-24","Female","'Swimming'"
"St Kitts and Nevis","ALLERS-LIBURD Zahria","2002-03-06","Female","'Athletics'"
"Côte d'Ivoire","TRAORE Cheickna","2000-10-21","Male","'Athletics'"
"Côte d'Ivoire","TIE Whitney","1999-04-07","Female","'Athletics'"
"India","SIDHU Vijayveer","2002-06-21","Male","'Shooting'"
"India","TOMAR Aishwary Pratap Singh","2001-02-03","Male","'Shooting'"
"India","NARUKA Anant Jeet Singh","1998-07-01","Male","'Shooting'"
"India","ANISH Anish","2002-09-26","Male","'Shooting'"
"India","BABUTA Arjun","1999-01-24","Male","'Shooting'"
"India","CHEEMA Arjun Singh","2001-06-13","Male","'Shooting'"
"Morocco","BOUSHITA Abderrahmane","1997-09-05","Male","'Judo'"
"India","SINGH Sandee","1996-01-20","Male","'Shooting'"
"India","SAMRA Sift Kaur","2001-09-09","Female","'Shooting'"
"India","SINGH Esha","2005-01-01","Female","'Shooting'"
"India","RAMITA Ramita","2004-01-16","Female","'Shooting'"
"India","KUMARI Rajeshwari","1991-12-10","Female","'Shooting'"
"India","SANGWAN Rhythm","2003-11-29","Female","'Shooting'"
"India","SEN Lakshya","2001-08-16","Male","'Badminton'"
"Argentina","REVOL Gaston","1986-11-26","Male","'Rugby Sevens'"
"Argentina","di TELLA Pascual Maria","1995-09-16","Male","'Fencing'"
"Ireland","DARRAGH Rachael","1997-09-24","Female","'Badminton'"
"Ireland","McNULTY Harry","1993-03-05","Male","'Rugby Sevens'"
"Ireland","MOLLEN Bryan","1995-09-25","Male","'Rugby Sevens'"
"Ireland","KENNEDY Terry","1996-07-04","Male","'Rugby Sevens'"
"Ireland","WALSH Grainne","1995-10-13","Female","'Boxing'"
"Ireland","PASSMORE Jake","2005-06-12","Male","'Diving'"
"Ireland","HEALY Sarah","2001-02-13","Female","'Athletics'"
"Ireland","McCANN Luke","1998-03-12","Male","'Athletics'"
"Suriname","OPTI Soren","1997-05-16","Male","'Badminton'"
"Ireland","McCORMACK Fionnuala","1984-09-24","Female","'Athletics'"
"Ireland","CATTERSON Victoria","2001-03-25","Female","'Swimming'"
"Ireland","FERGUSON Conor","1999-10-11","Male","'Swimming'"
"Ireland","WIFFEN Daniel","2001-07-14","Male","'Marathon Swimming', 'Swimming'"
"Ireland","ARMITAGE Megan","1996-08-12","Female","'Cycling Road'"
"Ireland","GILLESPIE Lara","2001-04-21","Female","'Cycling Track'"
"Ireland","MURPHY Kelly","1989-11-03","Female","'Cycling Track'"
"Ireland","GRIFFIN Mia","1998-12-30","Female","'Cycling Track'"
"Ireland","CREIGHTON Erin","2004-03-06","Female","'Cycling Track'"
"Ireland","SHARPE Alice","1994-05-03","Female","'Cycling Track'"
"Ireland","HEALY Ben","2000-09-11","Male","'Cycling Road'"
"Ireland","MAGUIRE Leona","1994-11-30","Female","'Golf'"
"Ireland","Mc CLENAGHAN Rhys","1999-07-21","Male","'Artistic Gymnastics'"
"Ireland","MURTAGH Fiona","1995-07-11","Female","'Rowing'"
"Ireland","MAGNER Imogen","1998-07-08","Female","'Rowing'"
"Ireland","LONG Natalie","1990-06-13","Female","'Rowing'"
"Ireland","CASEY Aoife","1999-06-01","Female","'Rowing'"
"Ireland","KEOGH Aifric","1992-07-09","Female","'Rowing'"
